runs,wickets,overs,runs_last_5,wickets_last_5,total
89,2,11.4,45,1,175
89,2,11.5,41,1,175
90,2,11.6,38,1,175
91,2,12.1,38,1,175
92,2,12.2,39,1,175
96,2,12.3,42,1,175
97,2,12.4,39,1,175
98,2,12.5,39,1,175
99,2,12.6,39,1,175
100,2,13.1,39,1,175
101,2,13.2,39,1,175
102,2,13.3,34,1,175
108,2,13.4,38,1,175
110,2,13.5,40,1,175
112,2,13.6,42,0,175
112,2,14.1,41,0,175
112,2,14.2,41,0,175
113,2,14.3,42,0,175
113,3,14.4,41,1,175
113,3,14.5,41,1,175
114,3,14.6,41,1,175
115,3,15.1,41,1,175
121,3,15.2,46,1,175
127,3,15.3,48,1,175
128,3,15.4,48,1,175
129,3,15.5,49,1,175
130,3,15.6,49,1,175
134,3,16.1,52,1,175
138,3,16.2,56,1,175
142,3,16.3,59,1,175
143,3,16.4,54,1,175
144,3,16.5,55,1,175
145,3,16.6,55,1,175
147,3,17.1,56,1,175
148,3,17.2,56,1,175
148,3,17.3,52,1,175
152,3,17.4,55,1,175
154,3,17.5,56,1,175
156,3,17.6,57,1,175
157,3,18.1,57,1,175
163,3,18.2,62,1,175
163,3,18.3,61,1,175
163,3,18.4,55,1,175
163,3,18.5,53,1,175
167,3,18.6,55,1,175
168,3,19.1,56,1,175
168,4,19.2,56,2,175
172,4,19.3,59,2,175
174,4,19.4,61,1,175
175,4,19.5,62,1,175
175,5,19.6,61,2,175
0,0,0.1,0,0,159
1,0,0.1,1,0,159
2,0,0.2,2,0,159
2,0,0.3,2,0,159
2,0,0.4,2,0,159
6,0,0.5,6,0,159
6,0,0.6,6,0,159
6,0,1.1,6,0,159
7,0,1.1,7,0,159
7,0,1.2,7,0,159
11,0,1.3,11,0,159
12,0,1.3,12,0,159
12,0,1.4,12,0,159
12,0,1.5,12,0,159
12,0,1.6,12,0,159
13,0,2.0,13,0,159
17,0,2.1,17,0,159
18,0,2.2,18,0,159
18,0,2.3,18,0,159
22,0,2.4,22,0,159
22,0,2.5,22,0,159
22,0,2.6,22,0,159
23,0,3.1,23,0,159
23,0,3.2,23,0,159
24,0,3.3,24,0,159
24,0,3.4,24,0,159
24,0,3.5,24,0,159
25,0,3.6,25,0,159
25,0,4.1,25,0,159
26,0,4.2,26,0,159
26,1,4.3,26,1,159
26,1,4.4,25,1,159
27,1,4.5,25,1,159
28,1,4.5,26,1,159
29,1,4.6,27,1,159
29,1,5.1,23,1,159
29,1,5.2,23,1,159
30,1,5.3,24,1,159
31,1,5.4,24,1,159
31,1,5.5,24,1,159
31,1,5.6,20,1,159
32,1,6.1,20,1,159
34,1,6.2,22,1,159
34,1,6.3,22,1,159
35,1,6.4,23,1,159
36,1,6.4,23,1,159
36,1,6.5,19,1,159
37,1,6.6,19,1,159
41,1,7.1,23,1,159
41,1,7.2,19,1,159
42,1,7.3,20,1,159
44,1,7.4,22,1,159
45,1,7.5,22,1,159
45,1,7.6,22,1,159
49,1,8.1,25,1,159
50,1,8.2,26,1,159
51,1,8.3,27,1,159
52,1,8.4,27,1,159
53,1,8.5,28,1,159
57,1,8.6,31,1,159
58,1,9.1,32,0,159
59,1,9.2,33,0,159
60,1,9.3,33,0,159
60,1,9.4,32,0,159
61,1,9.5,32,0,159
67,1,9.6,38,0,159
68,1,10.1,39,0,159
70,1,10.2,40,0,159
70,1,10.3,39,0,159
74,1,10.4,43,0,159
75,1,10.5,44,0,159
75,1,10.6,43,0,159
76,1,11.1,42,0,159
78,1,11.2,44,0,159
78,2,11.3,43,1,159
79,2,11.4,43,1,159
79,3,11.5,43,2,159
79,3,11.6,42,2,159
80,3,12.1,39,2,159
80,3,12.2,39,2,159
81,3,12.3,39,2,159
81,3,12.4,37,2,159
82,3,12.5,37,2,159
83,3,12.6,38,2,159
84,3,13.1,35,2,159
85,3,13.2,35,2,159
86,3,13.3,35,2,159
92,3,13.4,40,2,159
93,3,13.5,40,2,159
94,3,13.5,37,2,159
95,3,13.6,37,2,159
96,3,14.1,37,2,159
98,3,14.2,38,2,159
99,3,14.3,39,2,159
101,3,14.4,40,2,159
101,3,14.5,34,2,159
102,3,14.6,34,2,159
108,3,15.1,38,2,159
108,3,15.2,38,2,159
109,3,15.3,35,2,159
110,3,15.4,35,2,159
110,3,15.5,35,2,159
116,3,15.6,40,2,159
117,3,16.1,39,2,159
118,3,16.2,40,1,159
124,3,16.3,45,1,159
124,4,16.4,45,1,159
124,4,16.5,45,1,159
125,4,16.6,45,1,159
126,4,17.1,46,1,159
130,4,17.2,49,1,159
131,4,17.3,50,1,159
133,4,17.4,51,1,159
135,4,17.5,52,1,159
136,4,17.6,52,1,159
137,4,18.1,52,1,159
138,4,18.2,52,1,159
140,4,18.3,48,1,159
141,4,18.4,48,1,159
143,4,18.5,49,1,159
147,4,18.6,52,1,159
148,4,19.1,52,1,159
150,4,19.2,52,1,159
155,4,19.2,56,1,159
156,4,19.3,55,1,159
157,4,19.4,56,1,159
158,4,19.5,56,1,159
159,4,19.6,51,1,159
0,0,0.1,0,0,182
1,0,0.2,1,0,182
1,0,0.3,1,0,182
5,0,0.4,5,0,182
6,0,0.5,6,0,182
7,0,0.6,7,0,182
7,0,1.1,7,0,182
8,0,1.2,8,0,182
12,0,1.3,12,0,182
14,0,1.4,14,0,182
15,0,1.4,15,0,182
15,0,1.5,15,0,182
19,0,1.6,19,0,182
19,0,2.1,19,0,182
20,0,2.2,20,0,182
21,0,2.3,21,0,182
21,0,2.4,21,0,182
21,0,2.5,21,0,182
21,0,2.6,21,0,182
21,0,3.1,21,0,182
21,0,3.2,21,0,182
22,0,3.3,22,0,182
23,0,3.4,23,0,182
27,0,3.5,27,0,182
31,0,3.6,31,0,182
31,0,4.1,31,0,182
32,0,4.2,32,0,182
34,0,4.3,34,0,182
34,0,4.4,34,0,182
35,0,4.5,35,0,182
35,0,4.6,35,0,182
39,0,5.1,38,0,182
43,0,5.2,42,0,182
43,0,5.3,38,0,182
43,0,5.4,37,0,182
43,0,5.5,36,0,182
44,0,5.6,37,0,182
45,0,6.0,37,0,182
46,0,6.1,34,0,182
